date,numbers,number of full data,number of train data,start,end,acc,loss,recall,precision,F1_micro,F1_macro,average_acc
37:33.4,1,4400,4400,5000,5500,86.00%,55.06%,86.00%,86.00%,86.00%,85.95%,86.00%
11:57.9,2,4400,4400,5000,5500,88.00%,72.96%,88.00%,88.00%,88.00%,87.98%,87.00%
46:23.1,3,4400,4400,5000,5500,90.00%,40.61%,90.00%,90.00%,90.00%,89.67%,88.00%
20:38.5,4,4400,4400,5000,5500,94.00%,41.87%,94.00%,94.00%,94.00%,93.88%,89.50%
54:54.3,5,4400,4400,5000,5500,90.00%,47.31%,90.00%,90.00%,90.00%,89.90%,89.60%
29:24.3,1,4400,4400,5500,6000,86.00%,75.27%,86.00%,86.00%,86.00%,85.99%,86.00%
03:42.4,2,4400,4400,5500,6000,86.00%,74.07%,86.00%,86.00%,86.00%,85.99%,86.00%
38:06.3,3,4400,4400,5500,6000,86.00%,62.14%,86.00%,86.00%,86.00%,85.99%,86.00%
12:29.1,4,4400,4400,5500,6000,82.00%,53.28%,82.00%,82.00%,82.00%,81.99%,85.00%
46:57.8,5,4400,4400,5500,6000,82.00%,67.19%,82.00%,82.00%,82.00%,81.99%,84.40%
21:33.2,1,4400,4400,6000,6500,78.00%,110.53%,78.00%,78.00%,78.00%,77.56%,78.00%
55:57.1,2,4400,4400,6000,6500,82.00%,86.47%,82.00%,82.00%,82.00%,81.64%,80.00%
30:20.0,3,4400,4400,6000,6500,88.00%,42.38%,88.00%,88.00%,88.00%,86.63%,82.67%
04:44.9,4,4400,4400,6000,6500,82.00%,105.89%,82.00%,82.00%,82.00%,81.40%,82.50%
39:04.8,5,4400,4400,6000,6500,72.00%,146.00%,72.00%,72.00%,72.00%,71.96%,80.40%
13:28.0,1,4400,4400,6500,7000,80.00%,98.42%,80.00%,80.00%,80.00%,79.87%,80.00%
47:34.3,2,4400,4400,6500,7000,74.00%,78.17%,74.00%,74.00%,74.00%,73.91%,77.00%
21:24.2,3,4400,4400,6500,7000,82.00%,78.40%,82.00%,82.00%,82.00%,81.82%,78.67%
55:26.6,4,4400,4400,6500,7000,86.00%,80.88%,86.00%,86.00%,86.00%,85.86%,80.50%
29:28.2,5,4400,4400,6500,7000,76.00%,109.00%,76.00%,76.00%,76.00%,75.96%,79.60%
04:10.9,1,4400,4400,7000,7500,82.00%,55.17%,82.00%,82.00%,82.00%,81.64%,82.00%
38:39.9,2,4400,4400,7000,7500,92.00%,34.88%,92.00%,92.00%,92.00%,91.09%,87.00%
13:09.7,3,4400,4400,7000,7500,78.00%,60.73%,78.00%,78.00%,78.00%,77.26%,84.00%
47:21.4,4,4400,4400,7000,7500,84.00%,54.20%,84.00%,84.00%,84.00%,82.17%,84.00%
21:35.7,5,4400,4400,7000,7500,84.00%,91.99%,84.00%,84.00%,84.00%,80.95%,84.00%
55:58.4,1,4400,4400,7500,8000,88.00%,78.54%,88.00%,88.00%,88.00%,88.00%,88.00%
30:12.1,2,4400,4400,7500,8000,86.00%,79.66%,86.00%,86.00%,86.00%,85.86%,87.00%
04:25.4,3,4400,4400,7500,8000,86.00%,80.17%,86.00%,86.00%,86.00%,85.86%,86.67%
38:49.0,4,4400,4400,7500,8000,86.00%,62.05%,86.00%,86.00%,86.00%,85.72%,86.50%
13:04.6,5,4400,4400,7500,8000,84.00%,100.70%,84.00%,84.00%,84.00%,83.90%,86.00%
47:31.3,1,4400,4400,8000,8500,60.00%,164.42%,60.00%,60.00%,60.00%,56.60%,60.00%
21:58.4,2,4400,4400,8000,8500,80.00%,94.29%,80.00%,80.00%,80.00%,80.00%,70.00%
56:25.0,3,4400,4400,8000,8500,84.00%,83.85%,84.00%,84.00%,84.00%,84.00%,74.67%
30:43.0,4,4400,4400,8000,8500,76.00%,90.83%,76.00%,76.00%,76.00%,75.65%,75.00%
05:07.9,5,4400,4400,8000,8500,84.00%,88.16%,84.00%,84.00%,84.00%,83.97%,76.80%
39:42.6,1,4400,4400,8500,9000,80.00%,142.61%,80.00%,80.00%,80.00%,79.71%,80.00%
14:02.1,2,4400,4400,8500,9000,78.00%,164.45%,78.00%,78.00%,78.00%,77.56%,79.00%
48:15.4,3,4400,4400,8500,9000,74.00%,85.12%,74.00%,74.00%,74.00%,73.99%,77.33%
22:12.4,4,4400,4400,8500,9000,78.00%,149.08%,78.00%,78.00%,78.00%,76.88%,77.50%
56:02.0,5,4400,4400,8500,9000,82.00%,78.38%,82.00%,82.00%,82.00%,81.64%,78.40%
30:15.7,1,4400,4400,9000,9500,92.00%,29.66%,92.00%,92.00%,92.00%,91.99%,92.00%
04:16.0,2,4400,4400,9000,9500,96.00%,20.33%,96.00%,96.00%,96.00%,95.97%,94.00%
38:47.5,3,4400,4400,9000,9500,94.00%,24.43%,94.00%,94.00%,94.00%,93.94%,94.00%
13:11.8,4,4400,4400,9000,9500,90.00%,33.16%,90.00%,90.00%,90.00%,89.90%,93.00%
47:43.8,5,4400,4400,9000,9500,84.00%,78.01%,84.00%,84.00%,84.00%,83.97%,91.20%
02:18.3,1,4400,4400,9500,10000,70.00%,159.29%,70.00%,70.00%,70.00%,69.89%,70.00%
34:13.9,2,4400,4400,9500,10000,82.00%,65.08%,82.00%,82.00%,82.00%,81.82%,76.00%
06:05.1,3,4400,4400,9500,10000,82.00%,71.46%,82.00%,82.00%,82.00%,81.99%,78.00%
37:59.7,4,4400,4400,9500,10000,84.00%,68.13%,84.00%,84.00%,84.00%,83.33%,79.50%
09:50.3,5,4400,4400,9500,10000,80.00%,121.50%,80.00%,80.00%,80.00%,80.00%,79.60%
01:31.4,1,4400,4400,10000,10500,76.00%,84.72%,76.00%,76.00%,76.00%,75.85%,76.00%
34:27.9,2,4400,4400,10000,10500,86.00%,72.82%,86.00%,86.00%,86.00%,85.95%,81.00%
07:32.3,3,4400,4400,10000,10500,84.00%,71.18%,84.00%,84.00%,84.00%,83.90%,82.00%
40:29.6,4,4400,4400,10000,10500,84.00%,63.89%,84.00%,84.00%,84.00%,83.90%,82.50%
13:31.3,5,4400,4400,10000,10500,86.00%,96.64%,86.00%,86.00%,86.00%,85.86%,83.20%
46:41.4,1,4400,4400,10500,11000,80.00%,63.08%,80.00%,80.00%,80.00%,79.47%,80.00%
18:49.6,2,4400,4400,10500,11000,86.00%,79.67%,86.00%,86.00%,86.00%,85.95%,83.00%
50:13.7,3,4400,4400,10500,11000,82.00%,67.82%,82.00%,82.00%,82.00%,81.93%,82.67%
21:41.1,4,4400,4400,10500,11000,78.00%,92.10%,78.00%,78.00%,78.00%,77.99%,81.50%
53:03.5,5,4400,4400,10500,11000,80.00%,83.53%,80.00%,80.00%,80.00%,79.97%,81.20%
24:34.9,1,4400,4400,11000,11500,86.00%,63.35%,86.00%,86.00%,86.00%,85.53%,86.00%
55:58.2,2,4400,4400,11000,11500,80.00%,90.68%,80.00%,80.00%,80.00%,80.00%,83.00%
27:25.3,3,4400,4400,11000,11500,86.00%,75.01%,86.00%,86.00%,86.00%,85.86%,84.00%
58:51.0,4,4400,4400,11000,11500,84.00%,86.98%,84.00%,84.00%,84.00%,83.97%,84.00%
30:14.6,5,4400,4400,11000,11500,90.00%,30.51%,90.00%,90.00%,90.00%,89.90%,85.20%
01:47.7,1,4400,4400,11500,12000,84.00%,82.19%,84.00%,84.00%,84.00%,83.97%,84.00%
33:11.3,2,4400,4400,11500,12000,78.00%,97.82%,78.00%,78.00%,78.00%,77.99%,81.00%
04:32.0,3,4400,4400,11500,12000,72.00%,139.72%,72.00%,72.00%,72.00%,71.26%,78.00%
35:54.1,4,4400,4400,11500,12000,76.00%,84.92%,76.00%,76.00%,76.00%,75.65%,77.50%
07:15.6,5,4400,4400,11500,12000,86.00%,35.49%,86.00%,86.00%,86.00%,85.95%,79.20%
38:46.3,1,4400,4400,12000,12500,86.00%,63.29%,86.00%,86.00%,86.00%,85.72%,86.00%
10:10.2,2,4400,4400,12000,12500,92.00%,31.09%,92.00%,92.00%,92.00%,91.99%,89.00%
41:37.0,3,4400,4400,12000,12500,90.00%,45.89%,90.00%,90.00%,90.00%,90.00%,89.33%
13:04.0,4,4400,4400,12000,12500,90.00%,71.66%,90.00%,90.00%,90.00%,90.00%,89.50%
44:27.9,5,4400,4400,12000,12500,88.00%,55.91%,88.00%,88.00%,88.00%,87.82%,89.20%
15:57.0,1,4400,4400,12500,13000,92.00%,50.25%,92.00%,92.00%,92.00%,91.79%,92.00%
47:21.1,2,4400,4400,12500,13000,94.00%,21.51%,94.00%,94.00%,94.00%,93.88%,93.00%
18:42.5,3,4400,4400,12500,13000,90.00%,55.44%,90.00%,90.00%,90.00%,89.67%,92.00%
50:05.9,4,4400,4400,12500,13000,88.00%,74.32%,88.00%,88.00%,88.00%,87.82%,91.00%
21:27.5,5,4400,4400,12500,13000,88.00%,66.52%,88.00%,88.00%,88.00%,87.92%,90.40%
52:55.3,1,4400,4400,13000,13500,80.00%,78.51%,80.00%,80.00%,80.00%,79.97%,80.00%
24:17.1,2,4400,4400,13000,13500,84.00%,36.97%,84.00%,84.00%,84.00%,83.58%,82.00%
55:40.1,3,4400,4400,13000,13500,86.00%,70.17%,86.00%,86.00%,86.00%,85.29%,83.33%
27:02.0,4,4400,4400,13000,13500,84.00%,63.31%,84.00%,84.00%,84.00%,83.97%,83.50%
58:25.6,5,4400,4400,13000,13500,88.00%,55.68%,88.00%,88.00%,88.00%,87.50%,84.40%
29:54.0,1,4400,4400,13500,14000,84.00%,63.02%,84.00%,84.00%,84.00%,83.90%,84.00%
01:16.8,2,4400,4400,13500,14000,76.00%,94.38%,76.00%,76.00%,76.00%,74.53%,80.00%
32:39.8,3,4400,4400,13500,14000,82.00%,96.63%,82.00%,82.00%,82.00%,81.08%,80.67%
04:01.8,4,4400,4400,13500,14000,88.00%,52.85%,88.00%,88.00%,88.00%,87.68%,82.50%
35:24.0,5,4400,4400,13500,14000,80.00%,95.33%,80.00%,80.00%,80.00%,78.78%,82.00%
06:56.6,1,4400,4400,14000,14500,84.00%,93.14%,84.00%,84.00%,84.00%,84.00%,84.00%
38:21.1,2,4400,4400,14000,14500,84.00%,100.68%,84.00%,84.00%,84.00%,83.97%,84.00%
09:44.7,3,4400,4400,14000,14500,84.00%,59.00%,84.00%,84.00%,84.00%,83.77%,84.00%
41:08.4,4,4400,4400,14000,14500,76.00%,91.19%,76.00%,76.00%,76.00%,75.85%,82.00%
12:31.5,5,4400,4400,14000,14500,84.00%,82.85%,84.00%,84.00%,84.00%,83.77%,82.40%
43:58.0,1,4400,4400,14500,15000,84.00%,99.51%,84.00%,84.00%,84.00%,84.00%,84.00%
15:17.2,2,4400,4400,14500,15000,88.00%,61.34%,88.00%,88.00%,88.00%,88.00%,86.00%
46:34.2,3,4400,4400,14500,15000,82.00%,85.46%,82.00%,82.00%,82.00%,81.99%,84.67%
17:54.3,4,4400,4400,14500,15000,88.00%,66.18%,88.00%,88.00%,88.00%,87.98%,85.50%
49:14.4,5,4400,4400,14500,15000,90.00%,51.29%,90.00%,90.00%,90.00%,90.00%,86.40%
20:39.5,1,4400,4400,15000,15500,94.00%,30.10%,94.00%,94.00%,94.00%,93.94%,94.00%
51:57.4,2,4400,4400,15000,15500,90.00%,53.93%,90.00%,90.00%,90.00%,89.96%,92.00%
23:16.0,3,4400,4400,15000,15500,86.00%,66.12%,86.00%,86.00%,86.00%,85.99%,90.00%
54:35.0,4,4400,4400,15000,15500,60.00%,211.03%,60.00%,60.00%,60.00%,55.44%,82.50%
25:57.5,5,4400,4400,15000,15500,90.00%,63.85%,90.00%,90.00%,90.00%,90.00%,84.00%
57:23.0,1,4400,4400,15500,16000,74.00%,111.78%,74.00%,74.00%,74.00%,73.48%,74.00%
28:41.7,2,4400,4400,15500,16000,80.00%,104.99%,80.00%,80.00%,80.00%,79.17%,77.00%
59:59.4,3,4400,4400,15500,16000,80.00%,84.03%,80.00%,80.00%,80.00%,79.97%,78.00%
31:19.7,4,4400,4400,15500,16000,82.00%,69.36%,82.00%,82.00%,82.00%,81.82%,79.00%
02:39.6,5,4400,4400,15500,16000,74.00%,107.00%,74.00%,74.00%,74.00%,73.74%,78.00%
34:04.1,1,4400,4400,16000,16500,84.00%,80.93%,84.00%,84.00%,84.00%,83.90%,84.00%
05:21.8,2,4400,4400,16000,16500,80.00%,67.59%,80.00%,80.00%,80.00%,79.97%,82.00%
36:39.6,3,4400,4400,16000,16500,78.00%,79.71%,78.00%,78.00%,78.00%,77.56%,80.67%
08:02.1,4,4400,4400,16000,16500,80.00%,106.52%,80.00%,80.00%,80.00%,79.97%,80.50%
39:24.6,5,4400,4400,16000,16500,82.00%,77.09%,82.00%,82.00%,82.00%,81.82%,80.80%
10:52.1,1,4400,4400,16500,17000,80.00%,84.01%,80.00%,80.00%,80.00%,79.87%,80.00%
42:12.6,2,4400,4400,16500,17000,82.00%,55.29%,82.00%,82.00%,82.00%,81.99%,81.00%
13:33.9,3,4400,4400,16500,17000,82.00%,49.91%,82.00%,82.00%,82.00%,81.82%,81.33%
44:58.2,4,4400,4400,16500,17000,90.00%,41.45%,90.00%,90.00%,90.00%,90.00%,83.50%
16:15.6,5,4400,4400,16500,17000,80.00%,76.22%,80.00%,80.00%,80.00%,79.71%,82.80%
47:38.5,1,4400,4400,17000,17500,82.00%,103.09%,82.00%,82.00%,82.00%,81.64%,82.00%
18:54.9,2,4400,4400,17000,17500,90.00%,42.62%,90.00%,90.00%,90.00%,89.96%,86.00%
50:13.7,3,4400,4400,17000,17500,90.00%,44.39%,90.00%,90.00%,90.00%,90.00%,87.33%
21:31.7,4,4400,4400,17000,17500,86.00%,74.91%,86.00%,86.00%,86.00%,85.95%,87.00%
52:52.7,5,4400,4400,17000,17500,78.00%,81.96%,78.00%,78.00%,78.00%,77.56%,85.20%
24:20.1,1,4400,4400,17500,18000,84.00%,63.00%,84.00%,84.00%,84.00%,83.02%,84.00%
55:56.0,2,4400,4400,17500,18000,80.00%,83.47%,80.00%,80.00%,80.00%,77.02%,82.00%
27:18.9,3,4400,4400,17500,18000,82.00%,71.78%,82.00%,82.00%,82.00%,78.96%,82.00%
58:43.2,4,4400,4400,17500,18000,96.00%,27.58%,96.00%,96.00%,96.00%,95.66%,85.50%
30:03.9,5,4400,4400,17500,18000,84.00%,77.49%,84.00%,84.00%,84.00%,83.33%,85.20%
01:30.2,1,4400,4400,18000,18500,80.00%,81.71%,80.00%,80.00%,80.00%,79.97%,80.00%
