date,numbers,number of full data,number of train data,start,end,acc,loss,recall,precision,F1_micro,F1_macro,average_acc
26:42.7,3,500,400,5000,5500,78.00%,46.20%,78.00%,78.00%,78.00%,77.26%,75.33%
30:51.4,4,500,400,5000,5500,80.00%,43.03%,80.00%,80.00%,80.00%,79.87%,76.50%
34:59.5,5,500,400,5000,5500,74.00%,45.27%,74.00%,74.00%,74.00%,73.91%,76.00%
39:11.4,1,500,400,5500,6000,88.00%,30.03%,88.00%,88.00%,88.00%,87.50%,88.00%
43:19.7,2,500,400,5500,6000,90.00%,24.26%,90.00%,90.00%,90.00%,89.49%,89.00%
47:28.5,3,500,400,5500,6000,84.00%,42.80%,84.00%,84.00%,84.00%,83.33%,87.33%
51:35.2,4,500,400,5500,6000,82.00%,44.65%,82.00%,82.00%,82.00%,81.64%,86.00%
55:43.5,5,500,400,5500,6000,78.00%,51.43%,78.00%,78.00%,78.00%,77.92%,84.40%
59:56.2,1,500,400,6000,6500,88.00%,32.08%,88.00%,88.00%,88.00%,87.98%,88.00%
04:06.4,2,500,400,6000,6500,78.00%,52.58%,78.00%,78.00%,78.00%,77.56%,83.00%
08:14.2,3,500,400,6000,6500,76.00%,53.48%,76.00%,76.00%,76.00%,75.37%,80.67%
12:23.8,4,500,400,6000,6500,86.00%,32.31%,86.00%,86.00%,86.00%,85.72%,82.00%
16:31.1,5,500,400,6000,6500,70.00%,72.48%,70.00%,70.00%,70.00%,67.03%,79.60%
20:41.1,1,500,400,6500,7000,62.00%,65.53%,62.00%,62.00%,62.00%,49.33%,62.00%
24:50.8,2,500,400,6500,7000,56.00%,69.07%,56.00%,56.00%,56.00%,35.90%,59.00%
28:59.6,3,500,400,6500,7000,82.00%,37.91%,82.00%,82.00%,82.00%,81.99%,66.67%
33:07.2,4,500,400,6500,7000,78.00%,37.67%,78.00%,78.00%,78.00%,77.92%,69.50%
37:14.4,5,500,400,6500,7000,66.00%,76.50%,66.00%,66.00%,66.00%,64.27%,68.80%
41:25.6,1,500,400,7000,7500,78.00%,51.94%,78.00%,78.00%,78.00%,77.99%,78.00%
45:32.3,2,500,400,7000,7500,62.00%,69.60%,62.00%,62.00%,62.00%,60.07%,70.00%
49:37.9,3,500,400,7000,7500,80.00%,49.31%,80.00%,80.00%,80.00%,79.97%,73.33%
53:44.5,4,500,400,7000,7500,42.00%,76.97%,42.00%,42.00%,42.00%,29.58%,65.50%
57:51.2,5,500,400,7000,7500,74.00%,49.17%,74.00%,74.00%,74.00%,73.74%,67.20%
02:04.4,1,500,400,7500,8000,82.00%,39.24%,82.00%,82.00%,82.00%,81.82%,82.00%
06:12.1,2,500,400,7500,8000,82.00%,39.62%,82.00%,82.00%,82.00%,81.99%,82.00%
10:19.3,3,500,400,7500,8000,86.00%,40.41%,86.00%,86.00%,86.00%,85.95%,83.33%
14:28.3,4,500,400,7500,8000,86.00%,41.78%,86.00%,86.00%,86.00%,85.95%,84.00%
18:38.2,5,500,400,7500,8000,84.00%,42.01%,84.00%,84.00%,84.00%,83.77%,84.00%
22:49.2,1,500,400,8000,8500,74.00%,62.90%,74.00%,74.00%,74.00%,68.43%,74.00%
26:56.4,2,500,400,8000,8500,68.00%,54.93%,68.00%,68.00%,68.00%,67.79%,71.00%
31:05.1,3,500,400,8000,8500,78.00%,42.63%,78.00%,78.00%,78.00%,77.99%,73.33%
35:14.6,4,500,400,8000,8500,60.00%,88.74%,60.00%,60.00%,60.00%,57.56%,70.00%
39:23.0,5,500,400,8000,8500,72.00%,57.53%,72.00%,72.00%,72.00%,65.28%,70.40%
43:35.0,1,500,400,8500,9000,82.00%,42.60%,82.00%,82.00%,82.00%,81.82%,82.00%
47:40.7,2,500,400,8500,9000,86.00%,47.41%,86.00%,86.00%,86.00%,85.99%,84.00%
51:45.9,3,500,400,8500,9000,76.00%,53.63%,76.00%,76.00%,76.00%,73.96%,81.33%
55:55.2,4,500,400,8500,9000,70.00%,54.93%,70.00%,70.00%,70.00%,69.70%,78.50%
00:01.3,5,500,400,8500,9000,82.00%,42.38%,82.00%,82.00%,82.00%,81.93%,79.20%
04:14.0,1,500,400,9000,9500,98.00%,14.46%,98.00%,98.00%,98.00%,97.99%,98.00%
08:21.2,2,500,400,9000,9500,88.00%,32.94%,88.00%,88.00%,88.00%,87.98%,93.00%
12:28.1,3,500,400,9000,9500,82.00%,33.48%,82.00%,82.00%,82.00%,81.82%,89.33%
16:36.5,4,500,400,9000,9500,90.00%,29.19%,90.00%,90.00%,90.00%,89.80%,89.50%
20:45.3,5,500,400,9000,9500,58.00%,65.12%,58.00%,58.00%,58.00%,44.00%,83.20%
24:56.8,1,500,400,9500,10000,94.00%,13.80%,94.00%,94.00%,94.00%,93.98%,94.00%
29:04.6,2,500,400,9500,10000,82.00%,42.29%,82.00%,82.00%,82.00%,81.40%,88.00%
33:13.7,3,500,400,9500,10000,90.00%,39.20%,90.00%,90.00%,90.00%,90.00%,88.67%
37:22.2,4,500,400,9500,10000,94.00%,22.42%,94.00%,94.00%,94.00%,93.98%,90.00%
41:28.8,5,500,400,9500,10000,82.00%,34.71%,82.00%,82.00%,82.00%,81.82%,88.40%
45:41.2,1,500,400,10000,10500,82.00%,43.67%,82.00%,82.00%,82.00%,81.82%,82.00%
49:46.2,2,500,400,10000,10500,88.00%,37.83%,88.00%,88.00%,88.00%,87.92%,85.00%
53:54.1,3,500,400,10000,10500,74.00%,56.26%,74.00%,74.00%,74.00%,73.13%,81.33%
58:01.7,4,500,400,10000,10500,82.00%,46.58%,82.00%,82.00%,82.00%,81.82%,81.50%
02:08.1,5,500,400,10000,10500,78.00%,35.84%,78.00%,78.00%,78.00%,77.78%,80.80%
