date,numbers,number of full data,number of train data,start,end,acc,loss,recall,precision,F1_micro,F1_macro,average_acc
49:17.9,5,500,535,5500,6000,82.00%,41.79%,82.00%,82.00%,82.00%,81.93%,81.60%
56:41.5,1,500,528,6000,6500,87.00%,24.81%,87.00%,87.00%,87.00%,85.81%,87.00%
04:07.0,2,500,528,6000,6500,82.00%,56.56%,82.00%,82.00%,82.00%,81.88%,84.50%
11:23.3,3,500,528,6000,6500,85.00%,32.95%,85.00%,85.00%,85.00%,83.17%,84.67%
18:41.0,4,500,528,6000,6500,81.00%,39.47%,81.00%,81.00%,81.00%,80.29%,83.75%
25:58.5,5,500,528,6000,6500,77.00%,82.29%,77.00%,77.00%,77.00%,71.78%,82.40%
33:20.2,1,500,530,6500,7000,81.00%,57.25%,81.00%,81.00%,81.00%,80.91%,81.00%
40:39.1,2,500,530,6500,7000,80.00%,51.81%,80.00%,80.00%,80.00%,78.30%,80.50%
47:57.9,3,500,530,6500,7000,85.00%,42.19%,85.00%,85.00%,85.00%,84.93%,82.00%
55:18.3,4,500,530,6500,7000,76.00%,45.68%,76.00%,76.00%,76.00%,75.99%,80.50%
02:35.2,5,500,530,6500,7000,87.00%,36.78%,87.00%,87.00%,87.00%,86.78%,81.80%
10:01.7,1,500,528,7000,7500,88.00%,32.26%,88.00%,88.00%,88.00%,87.96%,88.00%
17:17.1,2,500,528,7000,7500,89.00%,30.99%,89.00%,89.00%,89.00%,88.87%,88.50%
24:31.6,3,500,528,7000,7500,88.00%,35.08%,88.00%,88.00%,88.00%,87.76%,88.33%
31:47.6,4,500,528,7000,7500,87.00%,28.23%,87.00%,87.00%,87.00%,86.99%,88.00%
39:01.6,5,500,528,7000,7500,92.00%,28.79%,92.00%,92.00%,92.00%,91.95%,88.80%
46:24.9,1,500,527,7500,8000,78.00%,46.02%,78.00%,78.00%,78.00%,77.08%,78.00%
53:44.0,2,500,527,7500,8000,81.00%,40.77%,81.00%,81.00%,81.00%,80.95%,79.50%
01:01.8,3,500,527,7500,8000,79.00%,52.98%,79.00%,79.00%,79.00%,78.98%,79.33%
08:24.1,4,500,527,7500,8000,82.00%,44.39%,82.00%,82.00%,82.00%,81.93%,80.00%
15:41.0,5,500,527,7500,8000,80.00%,51.42%,80.00%,80.00%,80.00%,79.97%,80.00%
22:57.5,1,500,519,8000,8500,85.00%,30.70%,85.00%,85.00%,85.00%,84.82%,85.00%
30:06.5,2,500,519,8000,8500,85.00%,36.72%,85.00%,85.00%,85.00%,85.00%,85.00%
37:17.4,3,500,519,8000,8500,86.00%,36.69%,86.00%,86.00%,86.00%,85.91%,85.33%
44:40.1,4,500,519,8000,8500,82.00%,39.25%,82.00%,82.00%,82.00%,81.08%,84.50%
52:15.7,5,500,519,8000,8500,88.00%,31.10%,88.00%,88.00%,88.00%,87.92%,85.20%
